datetime,open,high,low,close,volume
1556841600000.0,1.1079,1.1688,1.0993,1.1422,3108550.75
1556928000000.0,1.1407,1.1992,1.0378,1.0911,4484881.91
1557014400000.0,1.0919,1.11,1.062,1.082,1633583.21
1557100800000.0,1.0829,1.0887,1.0174,1.0696,2389333.82
1557187200000.0,1.07,1.1139,1.0375,1.0411,2867660.98
1557273600000.0,1.0393,1.0749,1.0245,1.0474,1498766.42
1557360000000.0,1.048,1.0695,1.0090000000000001,1.0145,2089924.5
1557446400000.0,1.0145,1.0834,0.9896,1.0617,4056757.26
1557532800000.0,1.0611,1.2616,1.056,1.179,8455462.8
1557619200000.0,1.1772,1.2444,1.12,1.156,5299256.89
1557705600000.0,1.156,1.3098,1.1465,1.2721,5082877.72
1557792000000.0,1.2703,1.5081,1.2563,1.4619,6978607.25
1557878400000.0,1.4622,1.6008,1.4473,1.5919999999999999,4047281.1
1557964800000.0,1.5896,1.6714,1.3769999999999998,1.4393,10199240.77
1558051200000.0,1.4406,1.4665,1.25,1.3766,8041680.74
1558137600000.0,1.3773,1.3952,1.2916,1.308,3596396.78
1558224000000.0,1.308,1.4448,1.3048,1.4185,4406730.64
1558310400000.0,1.4162,1.4162,1.3,1.3682,4035104.14
1558396800000.0,1.3661,1.412,1.3335,1.3818,3342281.07
1558483200000.0,1.3822,1.41,1.285,1.317,3624092.0
1558569600000.0,1.317,1.325,1.2456,1.3122,2307319.6
1558656000000.0,1.3122,1.3919,1.2930000000000001,1.3368,2541956.11
1558742400000.0,1.3351,1.3746,1.321,1.3495,1532222.87
1558828800000.0,1.3499,1.4288,1.3046,1.4067,2722058.26
1558915200000.0,1.4067,1.54,1.3987,1.4923,4692238.2
1559001600000.0,1.4923,1.5352,1.4229,1.4763,2831479.96
1559088000000.0,1.4764,1.5959999999999999,1.3756,1.528,4269718.35
1559174400000.0,1.5281,1.7156,1.38,1.4417,9835250.25
1559260800000.0,1.4419,1.53,1.3925,1.5269,3589820.75
1559347200000.0,1.5252,1.5647,1.431,1.465,3592579.55
1559433600000.0,1.4638,1.5444,1.4622,1.5017,2788415.29
1559520000000.0,1.5019,1.5029,1.3394,1.348,3362158.88
1559606400000.0,1.3458,1.3592,1.21,1.2547,4935862.28
1559692800000.0,1.2547,1.3109,1.2319,1.3031,3244135.18
1559779200000.0,1.3043,1.3282,1.2332,1.3004,2229052.77
1559865600000.0,1.3016,1.3519999999999999,1.2819,1.324,2102687.4
1559952000000.0,1.3231,1.3658,1.2764,1.3183,1662859.78
1560038400000.0,1.3197,1.3555,1.2604,1.3252,2557321.98
1560124800000.0,1.3251,1.5,1.3156,1.4036,9863665.58
1560211200000.0,1.4032,1.44,1.3612,1.4176,3430802.87
